"leaf_C" "Root_tissue_density" "ldmc" "Specific_root_length" "leaf_area" "sla" "leaf_P" "ssd" "leaf_N" "seed_mass" "leaf_length" "plant_height"
"Abies alba" 0.758377811676634 -0.977478689490018 1.05576480553133 0.519898987907187 -0.620609462989666 -0.860412063836799 -0.0210767466228468 -0.399325915296204 -1.01250295862511 0.424785453011583 -1.05084984602041 1.42869431938181
"Abies cephalonica" 1.1933 -1.0552 0.24371080461261 0.2233 -0.3358 -1.19220274034955 -0.2261 -1.1434 -1.18320980338015 0.429371871503406 -0.895293470041793 0.932885605737991
"Abies grandis" -0.468 -2.136 0.0203932377560902 1.3844 -1.41289945433791 -0.223167936381783 0.120812447282466 -1.06876040479251 -1.19203850371257 0.00368747902409119 -0.322637750093767 0.98204823794452
"Abies nordmanniana" 1.2318 -1.3662 0.358 0.5895 -0.3586 -0.7706 0.1641 -1.25292692126129 -0.7451 0.448857550231156 -0.661214655542084 1.43146974423243
"Abies pinsapo" 1.4088 -1.0906 0.4626 0.4596 -0.6165 -2.38262131282559 0.0866 -0.886636076771259 -0.8004 0.336585964187931 -1.35104706388549 0.980091569709615
"Abies procera" 3.0513 -2.7143 1.37871517663723 2.4652 0.1784 0.132501913952938 2.1863 -1.53005525755125 -1.23885543156159 0.151527795474077 -0.895293470041793 1.67136724561217
"Acacia dealbata" -0.0867565908885615 3.0182 2.0432 -3.4868 -0.699166356541782 0.57218774040496 -1.32200506184158 0.298736162042278 1.99218174252917 -0.230174099684701 0.295781342264719 0.294010387413896
"Acacia melanoxylon" -1.11424243013876 2.227 -0.373779510009014 -2.9161 0.289331272081074 0.389960669456245 -1.63199299512399 -0.137461831357063 2.1872734566984 -0.207252185604937 0.295781342264719 0.857900040506574
"Acer campestre" -0.46141474084893 -0.561147625275414 0.166261588502779 -0.876289782902956 0.639741828801116 0.472734877990077 0.245205538768179 0.253456830353602 0.260544074742523 0.391847941835577 -0.191839573329778 0.433446874639658
"Acer cappadocicum" -0.2733 -0.2656 -0.0874 0.5485 0.8835 0.3771 0.9183 0.0187907376861691 0.6063 0.606393764052317 0.34154471467518 0.881469973675755
"Acer monspessulanum" 0.0229 2.5451 1.16873220315988 -1.7012 0.158336380707955 0.0330729192206115 -0.785105253687803 1.79895431783604 0.0250390625930148 0.228407056270422 -0.191839573329778 0.031151943406382
"Acer negundo" -2.3448 0.179567853823035 -0.547507466335241 0.358752745025446 1.18849114671381 1.2538875717757 1.61930123911259 -0.808315935334349 0.797151740964361 0.165723811827904 2.73403483095568 0.250300734125311
"Acer opalus" -0.99241721826177 1.5374 0.538575327031696 -0.5355 1.22220848219551 0.967288925671844 0.2709 1.12627542867261 -0.237956399648143 0.459518101863088 1.2009 0.211087284284296
"Acer platanoides" 0.201821882281004 0.291718012268197 0.355755294546801 0.199187062147764 1.21108533334249 0.863394388727291 0.41361768288141 0.0804351876081481 0.404313469007874 0.63319538976273 0.34154471467518 0.854274847415293
"Acer pseudoplatanus" -0.220272180082805 0.367164611772644 0.106400096612314 0.440146113111687 1.18320756730874 0.395232240229185 0.613887547482182 0.139931155647049 0.633962411311405 0.516920737311137 0.399125348029002 0.605827363916009
"Acer saccharinum" 0.7775 -0.1792 -0.6123 1.4103 0.901594937840785 1.13784476189413 1.74980181429729 0.810514456676294 0.567093155376468 0.850265938153811 -1.0489 1.05627373388621
"Acer tataricum" 0.208581898299873 -1.7152506797787 1.16605625410974 1.95581741123433 0.395403461616889 0.967342952002336 1.31163811512768 -0.5378 0.280163138209462 0.133636952882642 0.695830623441391 -0.270072197984226
"Aesculus hippocastanum" -4.7027 -1.45191801048575 -0.134245216607096 -0.237976039843893 1.20190045408239 0.27920776111471 0.195682781881066 -0.479652450678823 0.511109675932369 2.27267163389753 6.091 0.957486021528667
"Ailanthus altissima" -0.290338391526682 NA -2.00785015418995 -3.466024993974 1.52046626431484 1.69149638725139 0.731112183694994 -0.177984904773379 1.35594342232636 0.0953331762485804 1.79949988555903 0.787298627070897
"Alnus alnobetula" -0.2059 1.4872 -0.352747377392798 -1.5141 0.730633274475783 0.898281710344452 -0.764196935050029 -0.5037 0.67080379652335 -1.17502383813919 -0.126687266602103 -0.755143344498722
"Alnus cordata" -0.3288 0.1838 -0.2812 -0.043 0.7416 1.1375 0.5308 -1.4576521927823 0.9229 -0.571744314518288 0.0233228401817744 0.734316849957171
"Alnus glutinosa" 0.334465252378867 0.100101357102189 -0.23935105057883 0.145817787728135 0.737639729527743 0.406517226323158 0.804679850402293 -0.730165880082514 1.40292794964016 -0.918636939647197 -0.165205053428357 0.811081145545952
"Alnus incana" 0.460725036026772 -0.1385 -1.65041644863562 0.3732 0.587598786047699 0.650565478121379 0.304403391730216 -0.531343701611417 1.37639566222512 -1.15723348687621 0.0914620601704012 0.367838304215633
"Amelanchier ovalis" NA NA -0.1614 NA -0.0993846528158472 -0.179677896338097 0.471 0.6884 0.2102 0.502553349926403 -0.533541491282065 -1.21764977518411
"Arbutus unedo" 0.745839087580705 0.664360218952817 0.520452863125951 -0.622194983506107 0.343686485970199 -0.462074626616149 -0.279623348940522 1.58224119233274 -0.817966411928523 -0.627189233662791 -0.810258665688265 -0.26637141528392
"Betula humilis" 0.598 -1.30697868566661 0.7771 1.51652782492257 -0.504401484987033 -0.11343839219291 1.2976 -0.120586719169891 0.924155598354661 -1.75385638959641 -0.989295085125763 -1.44600814205344
