"value" "x" "y" "rbio1" "rbio2" "rbio3" "rbio4" "rbio5" "rbio6" "rbio7" "rbio8" "rbio9" "rbio10" "rbio11" "rbio12" "rbio13" "rbio14" "rbio15" "rbio16" "rbio17" "rbio18" "rbio19" "ph" "nitrogen" "soc"
"516" 516 4650000 3850000 6.18071448665398 7.9257214333107 28.8565940357721 687.842613967512 19.5385307134279 -7.87939916571034 27.4179298791383 13.6381638102728 0.907457865185926 15.0687551770082 -1.77006973174002 625.466167832296 71.4915118203502 33.805608192886 23.4897016507228 198.444005540214 111.053814553468 190.190798307828 135.01747928388 35.2754035652682 500.269609749832 1167.5471648393
"517" 517 4750000 3850000 6.6083031324854 7.73882225155095 28.7445933937176 682.256660413345 19.6421730345567 -7.150370226939 26.7925432614957 12.8931202284078 2.55941551063342 15.479055134549 -1.19256926860873 578.104324195331 66.4570595179949 31.8345601351558 23.6503616955392 184.622423952396 103.334218750489 172.122051831659 127.266878830124 20.060438653273 501.765244862731 1084.97890482544
"518" 518 4850000 3850000 6.97608527770708 6.49560589216665 26.8761148657739 648.972177797475 18.6420791170978 -5.42426064660922 24.066339763707 7.77538204011092 6.55828648618924 15.456132796371 -0.231782584356149 550.414902574072 61.2456829046369 28.1300296848545 24.6897369410505 172.916750550932 95.8420030346917 142.105538822691 125.938453957081 4.7921309189917 456.362759522422 724.427922576494
"519" 519 4950000 3850000 6.75112421284272 6.21457261369166 23.8368040104272 736.964234885789 19.0592357694359 -6.98399871077986 26.0432344802158 8.49254278816173 1.13761456991743 16.0033714993499 -1.9274024043537 716.43870326255 85.0191492783926 30.4316014518357 31.7901216467342 239.512886361636 110.586765845628 212.403647839793 142.64912606459 9.68931467170042 398.043197764778 723.729634199115
"520" 520 5050000 3850000 6.49101651242362 6.59292219320714 23.9590498379489 760.462470062702 19.5111983351339 -7.9789249277081 27.490123262842 12.5854636729621 -0.215990645938328 16.0212863436021 -2.57572176054184 680.188679882642 81.4393857534918 29.3339916564786 31.5040364174604 230.513130333063 105.58273737147 215.605618154726 129.522601573987 28.6575361934859 369.470252262089 661.754422168313
"521" 521 5150000 3850000 6.07319766098597 7.0139807625206 23.8137175777323 805.5586300354 20.1066566543236 -9.35409092479735 29.4607475791209 15.0586228532574 -2.10317621340476 16.1072033743847 -3.68201136502403 647.804241859434 78.690050075818 27.9305094669467 31.0931916379464 223.128872097184 99.4476779021788 214.552109806903 116.964081174251 44.629398038195 420.433611786499 701.851266863755
"522" 522 5250000 3850000 5.6940793662902 7.22843428337626 23.4945450136056 836.251400760617 20.3962447119668 -10.3693131657351 30.7655578777019 15.0480578468221 -2.79013983589717 16.0314586351681 -4.55467693205203 666.833526997345 80.2551977323481 30.0386031247602 29.394213405734 227.595060101941 105.300777172911 221.619797721826 122.683511426198 54.0980826094069 459.804021316599 776.962560299852
"523" 523 5350000 3850000 5.48381963101873 7.29782120471969 23.2240761524123 852.448905609522 20.5409200136839 -10.8819168570701 31.422836870754 15.5146129039405 -2.71734155621142 15.970444560411 -4.9926185739319 657.795324443587 81.3366557595924 31.3476793412089 29.3887026877638 227.09834705801 106.277268142457 225.493255661036 121.902828312596 57.4276356062896 481.230070298672 819.421872821402
"524" 524 5450000 3850000 5.27482028918343 7.32834712910125 22.7287206139082 876.775621672705 20.6387865508726 -11.6022411444698 32.2410276953424 15.9593370123036 -2.18959595944989 15.9609833086689 -5.55341690851729 646.536238259689 82.847879328555 32.3174239179115 30.6110424915095 229.908889835493 104.653367697533 229.907861683793 118.348395629776 55.4873224768377 552.891840711423 932.472912614849
"525" 525 5550000 3850000 5.08411285708402 7.37040475158232 22.5125564271516 894.567230147426 20.6229189393129 -12.1106696931348 32.7335886324477 15.9384323618897 -1.67757023213136 15.9384323618897 -5.98982412876436 664.014842558091 85.5055282528056 33.4549705287424 31.3865365690914 238.468836747425 107.742890444312 238.468836747425 122.923010453599 53.535980581313 605.152441848766 1051.86590228808
"535" 535 3250000 3750000 9.13606628484771 5.5053218286792 36.53200518464 357.577878914449 16.6514125154328 1.62063143493041 15.0307810805024 6.35564784182715 10.0702352636333 13.6781119634142 5.09768338620011 1572.6536743234 179.044946923158 79.4709903301852 27.4090050772372 520.438751794811 256.723011435603 348.866614293343 465.088974497014 11.7327007831136 1168.17722095091 2166.93385858792
"536" 536 3350000 3750000 8.36817016627966 5.71554843331517 36.0967066722838 380.437555238794 16.2703460914135 0.487221381484516 15.783124709929 4.97497359615682 9.63311997887842 13.2124286902222 4.08442212885796 1698.40059873191 202.803601606751 82.4101212963472 30.5316881139341 579.248001988815 263.465689000927 329.009164770099 520.679438220835 22.6837676917631 1258.76491086945 2236.2044741557
"537" 537 3450000 3750000 7.75406782071683 6.44046720017253 37.4643199587387 401.980332260088 16.2390319301718 -0.891822020111008 17.1308539502828 4.52754893747419 8.86995303365091 12.913364342115 3.22565932990905 1454.78315033664 172.510851420856 75.4783979129778 27.1059343874599 486.930471875627 238.881691086443 277.480467125631 442.85612460479 39.6246525370073 979.896435771205 1857.54912122673
"538" 538 3550000 3750000 7.59135174143031 7.00007937700101 38.8440930130062 412.208920450414 16.4552656252423 -1.55960031459962 18.0148659398419 4.83516781118989 8.19331255201464 12.9121731751303 2.95339242561076 1088.84195921939 124.930300526759 61.9578651435299 22.3044602635764 347.969259918026 196.935468015992 222.145493330979 319.62828047694 27.1747534943519 653.50126809622 1338.20044862598
"545" 545 4250000 3750000 7.9276479694326 6.48147474357784 28.8783673661386 600.559341245626 18.696394514233 -3.66434332954877 22.3607378437818 9.70877247622444 3.75087572738858 15.466058656001 0.944467208451547 727.606249215082 82.8636945462901 37.9268867938383 25.6244672067963 241.220942651547 124.775598024135 188.370972534073 164.24985244695 24.6459233025624 289.055029618408 520.589194836946
"546" 546 4350000 3750000 7.77893474396567 6.60627311234545 28.9971184453798 607.862002294049 18.7155590908795 -4.01109928964552 22.7266583805251 10.0635315531971 3.17135074240062 15.459739286123 0.730630361357567 687.829867871885 75.8904927374021 36.3111203966789 23.9229891445861 221.035258588043 118.834574952453 185.802091255436 153.29324771229 21.3502274541894 307.323688570133 540.327640464089
"547" 547 4450000 3750000 6.92105814766162 7.24696177350127 28.769619592738 644.427507598431 18.9906875157466 -6.08826069297529 25.0789482087218 7.77578820574278 3.94872803534787 15.141911609247 -0.584651429101531 849.835789734178 90.8282106525474 46.4067763904005 22.047765798496 262.048271178956 154.015788908513 224.384671294918 209.048250001906 19.9782571237274 466.494410048186 1061.94985493337
"548" 548 4550000 3750000 6.47498950232158 7.73149859376594 29.2547158804392 662.108692931551 19.2597457088131 -7.13021312724635 26.3899588360595 9.15290407736178 2.64823578403018 14.9495533439703 -1.2425489766781 794.599561211067 84.8236611355501 44.2594492059863 21.1204869303696 242.25923909134 144.966151133485 216.082745800187 191.300959554226 36.4603513517373 514.342310716723 1218.13269093244
"549" 549 4650000 3750000 6.4446044805143 7.9353514776536 29.5103761414103 671.516599755656 19.5181967119383 -7.32856399885395 26.8467607107922 11.5574956619674 1.48998360690886 15.0976747916046 -1.32143385792988 655.504560479878 70.6162190967822 37.5043831753335 20.5198802055575 199.167878281712 120.424773461844 186.535390912409 150.215485153808 31.8648271101271 538.54063707969 1235.99239776182
"550" 550 4750000 3750000 6.76360337599147 7.72685355932751 29.4077811161269 666.019204040444 19.4895660683665 -6.64840053608491 26.1379666044514 11.5611671903099 2.52636776639752 15.4120724180026 -0.830779133902689 576.875710756616 63.0087065516775 33.1573320406709 20.9964507230898 177.907333269189 106.411119230157 162.785119353099 131.691332829725 15.2601706383278 517.297827316989 1076.34627302416
"551" 551 4850000 3750000 6.99470737054151 6.41588333699083 26.6795750292454 647.69653623552 18.6115238375887 -5.3217898389261 23.9333136765148 7.24070004522384 6.34533850559022 15.4507491555803 -0.200622757463779 548.433733409237 60.4848253008305 29.1790301309195 23.4428566022395 172.912037708531 96.809199127005 138.196625069018 127.269674613384 2.31720912696459 459.793654911102 706.88221764943
"552" 552 4950000 3750000 6.73025161874133 6.52922507007507 24.5049177697713 747.024345914144 19.1857805502169 -7.4304863804823 26.6162669306992 8.03403768477841 1.03619685039274 16.0201001673475 -2.2096180804616 768.104004576588 90.8126188091725 32.1248207684263 32.7346659097807 259.363966561857 116.240611610054 228.659712002351 153.681340668411 12.7078753438837 341.506239089184 566.08925585976
"553" 553 5050000 3750000 6.42143780688065 6.89114037727119 24.3657194975297 774.023043743433 19.738495800312 -8.54039477514211 28.2788905754541 12.8389899345779 0.0914068110686883 16.0350522992214 -2.92652426534416 719.630072059545 85.5600723623099 31.2322703749097 31.1393205009874 242.176068143449 111.449782725132 228.084307866533 140.186717597571 43.3330517793281 337.496495433428 536.131018985601
"554" 554 5150000 3750000 6.31105213296776 7.2495497336083 24.3360609144833 801.327529416494 20.4441619825806 -9.34440418560139 29.788566168182 15.5431424473965 -1.53359486368339 16.239271880501 -3.4275654079825 654.526325747859 79.6697049358789 28.9576197570531 29.9610321974521 222.820985007083 102.454618556559 218.456309861021 121.880748157596 61.775239890038 375.104102210736 561.818527783144
"555" 555 5250000 3750000 6.12004076327374 7.40478657102796 24.0114999098081 828.212320709982 20.8124156602895 -10.0262287992976 30.8386444595872 15.9841511950449 -3.01186444720923 16.3245781025374 -4.03336013354042 634.991788943556 77.0607260289726 29.4147915329614 28.5209067866267 218.100761582161 102.726721917473 216.594652380119 116.861597031014 60.2060521587729 417.757389370099 634.119049307234
"556" 556 5350000 3750000 5.68198717149874 7.35619248226328 23.4004624025812 850.110826114262 20.6438114671805 -10.793771400697 31.4375828678774 15.976855081718 -3.69774441483949 16.0919124356972 -4.82355104613478 648.429208669746 79.7772816436541 31.6148744643583 28.547295154069 224.767525411912 107.144157813259 224.475692298603 119.492653358292 57.1413898367728 456.681383364193 702.935001190831
"557" 557 5450000 3750000 5.41511951774297 7.36846002330429 22.9163585094512 872.380407923467 20.6344003035133 -11.5235755159609 32.1579758194742 16.0076498790517 -3.08277440244357 16.0076498790517 -5.41862938079542 652.514740234108 84.4576597820035 33.383746273589 30.0753837664543 231.211439608153 107.607451008067 231.211439608153 118.55282899751 55.0288973204306 544.982817477635 797.811512795386
"558" 558 5550000 3750000 5.32506304454143 7.41377443936007 22.818635379184 888.845979023672 20.7384959509663 -11.7514352249542 32.4899311759205 16.0851904227857 -2.42664098352899 16.0851904227857 -5.69901898379983 656.360699773587 86.7428950679238 33.8877235359847 31.5236348525137 235.900050974857 108.235605261823 235.900050974857 119.640136229308 54.2363299728712 603.327546987116 834.439774532332
"559" 559 5650000 3750000 5.1488047203476 7.46474244332294 22.7383740075492 907.10579441364 20.8190689089449 -12.0109918582406 32.8300607671855 16.1504978187952 -2.74535736714957 16.1504978187952 -6.0305449208954 662.903179117013 88.6247668482901 33.2931889247677 32.4072046477462 239.099518601452 107.361316963629 239.099518601452 121.172844023573 55.0500258923648 602.538120136869 819.464399158203
"566" 566 3050000 3650000 9.43623074456959 6.2154865816375 39.5986180640592 352.186503041494 17.3123977507519 1.64026285804064 15.6721348927112 6.92209695988187 10.4636020920635 13.9617356655546 5.47990462830439 1316.38062552172 148.034087914867 72.5850553548492 26.5380819382574 436.072823087399 228.65664282373 275.610832788283 383.363245268468 13.5185322935501 846.838841791618 1619.66591902788
"567" 567 3150000 3650000 9.20422536850105 6.31033763992399 38.6312542146527 372.082919011909 17.320094318995 1.01811981344821 16.3019745055468 6.60644730836734 10.3571231837377 13.9683814878347 4.98971368599746 1401.38296711359 154.399724965127 79.1031395412512 24.3122592810682 455.319208728661 247.554072270909 298.245996678632 407.576330807659 29.6140377468176 889.07080132489 1658.96032342588
"568" 568 3250000 3650000 9.15774285145372 6.18372844493011 37.8278483451521 378.022941003704 17.2659546505284 0.953757981558609 16.3121966689698 6.35264655619053 10.4187899091707 13.9907166686326 4.88123797370596 1324.8867890463 144.8572388544 74.6391811836802 22.9328056262191 423.875830232927 235.351572791018 287.863558730348 383.768828031032 30.1755546265294 861.134001059218 1566.93613428402
"569" 569 3350000 3650000 8.87839709820841 6.05021966898544 37.0741391729062 383.246072284013 16.970041252157 0.682137024515113 16.2879042276419 5.90526994000066 10.4213743932821 13.7724701016201 4.56558126080722 1272.94324234185 143.48769789807 68.4129788706663 25.5511121987851 415.836670629022 216.596603898044 258.617928283018 372.818959454783 24.0889813818154 855.459442509706 1522.90871465774
"570" 570 3450000 3650000 8.16391191220537 6.63314821042608 37.9890586193668 403.565552335802 16.7384373411074 -0.67935212185405 17.4177894629614 5.29899826223362 9.43280073262241 13.3426081442086 3.60515748941023 1260.51571539255 141.33004979095 69.4005357266039 24.8092236584029 411.437632053532 217.374517658589 253.282355069294 370.310874266272 35.8136692517223 778.250000025769 1439.65724921692
"571" 571 3550000 3650000 8.00904210211603 7.03521500131685 38.7382922785909 415.517608310654 16.9137832552223 -1.23805109153687 18.1518343467592 5.22825437115533 8.48488538376072 13.3570106406994 3.31810894295915 1077.95658852732 116.759332542281 63.0267793081069 20.5311911974337 339.788998008708 198.499533197368 230.013012727219 309.425744225805 31.6260414273185 610.742772536851 1132.01517835054
"578" 578 4250000 3650000 8.10694296115205 6.42550129216847 28.7047097134266 598.695153502829 18.7870486132685 -3.51100714824345 22.298055761512 9.64554965963577 3.83483911474688 15.5720812880749 1.11652959249137 751.171373425871 85.5911122211696 39.6174173695888 25.2445928134046 248.079127288031 130.472476622472 193.061974784394 171.172494819201 31.912610862003 265.30275189484 486.950880207722
"579" 579 4350000 3650000 8.0906872204705 6.3444198415068 28.0070059819008 610.580256774721 18.8839314829721 -3.6941562452711 22.5780877282432 11.1502600896509 3.30563725670896 15.7678053313431 0.992645978594188 675.86501686399 73.5842111563082 36.0326455956991 22.5187481887331 212.751897744012 118.800205063447 184.845174524787 150.374867459749 32.3390709737526 265.405575101129 449.472263323028
"580" 580 4450000 3650000 7.92574991359184 6.2617994110549 26.6917222309779 631.91646770154 19.0669804657419 -4.23589676806911 23.302877233811 11.7014601804411 3.48324324466797 15.9467698723714 0.604587633555026 676.53462563308 72.0473598168191 35.6006620680289 21.3305043810183 206.392092957146 122.146404431427 189.245677074136 154.943436826688 23.7138408889015 347.997751556275 623.635959396943
"581" 581 4550000 3650000 7.30346571105547 7.0453835533732 28.3584977894674 643.122009248775 19.195041598257 -5.51745858878425 24.7125001870413 9.6356629692842 3.19858609089824 15.5039664133993 -0.16713921525656 712.275837118781 75.294109847176 39.2328119011574 20.8107878474315 216.606437123408 131.580151116255 194.231670470695 168.496262312538 26.9934147695728 447.267916053067 921.362997353132
"582" 582 4650000 3650000 7.02320816645285 7.43151742487916 29.2092435850295 651.057302284081 19.3115923030933 -6.05539617022404 25.3669884733173 9.20956786249337 2.75354423234184 15.3778230579197 -0.497154714914648 657.281224122502 69.2858612458397 37.812144482769 20.0917551575355 199.162129552419 122.743574867292 177.482337547649 155.782595803372 17.2959189865215 510.173296968049 1078.9551155771
"586" 586 5050000 3650000 6.74367279685405 7.11563433366294 25.0093911305359 773.429437248062 20.0602891188015 -8.38230713284808 28.4425962516495 14.1558124742507 1.01908653068469 16.2594827380192 -2.67581416376456 730.563814236847 85.7408085377155 33.4014358194963 29.8420053362862 244.349087499478 113.602386056237 233.229364077186 146.231962783088 42.760249301165 323.498127004337 458.138499844968
"587" 587 5150000 3650000 6.51308952069759 7.49229197871778 24.9274002232897 799.357099081247 20.6869274650565 -9.38190833843652 30.068835803493 16.0433573725179 -0.888083383610099 16.3131117829666 -3.24960845615556 661.29293269746 81.6685332296683 29.6228930659109 29.5903384106474 226.664079367395 104.80753442702 224.581114655532 125.029424148187 61.7815783767486 313.234035865175 435.996238755777
"588" 588 5250000 3650000 6.22331204573284 7.64243795407875 24.6356681245548 820.010218908655 20.9151503145593 -10.1126740179753 31.0278243325346 16.2445875905596 -3.00386237732863 16.2445875905596 -3.83868601831633 626.636083576557 78.518753444472 28.9621200539686 28.7836146518923 218.311419520764 102.48749135618 218.311419520764 115.303565006157 59.5139507512613 329.846468093227 469.099224297609
"589" 589 5350000 3650000 5.73654668365816 7.56007271319497 23.9148378547545 844.123725013853 20.6503318981469 -10.9720146258202 31.6223465239672 16.0185069440673 -3.89220149431159 16.0185069440673 -4.73799630381238 645.152534249819 80.355932388227 31.8815953121239 28.3386914729139 224.84287490616 107.501426763 224.84287490616 118.426327025316 56.2992431454712 368.163605518904 522.610429699654
"590" 590 5450000 3650000 5.52744138035341 7.45291959956935 23.0743164234219 870.559411932942 20.658800095511 -11.65046722508 32.3092673205911 16.0823038284492 -3.90396338006322 16.0823038284492 -5.35946014742235 653.85458744116 85.598423410654 33.935109392468 30.0115578964938 233.177416856103 109.555759306855 233.177416856103 118.019410693788 55.0278842059347 401.969363798483 541.465182887412
"591" 591 5550000 3650000 5.56980559561902 7.49039769224301 22.9197726511255 888.6884596678 20.9526708615199 -11.7293883210914 32.6820591826113 16.3237535369932 -3.65523297924609 16.3237535369932 -5.51165786730751 646.956861218212 88.592365213504 34.0913594036979 31.9935981060192 235.32290675451 108.720132911683 235.32290675451 116.364977574346 54.409301140141 446.28230357309 553.361124741366
"592" 592 5650000 3650000 5.49894246186823 7.59360219272797 22.9258245248405 905.702996773073 21.1983443118176 -11.9274828796772 33.1258271914947 16.4546927145878 -4.08930419172338 16.4546927145878 -5.73556619967401 636.751628656235 88.1559176535776 32.352168665256 32.9616213341702 232.661803150753 104.37828390515 232.661803150753 113.21052965398 55.1755186155941 484.707954560043 583.972130172801
"593" 593 5750000 3650000 5.32022498960319 7.63346827335186 22.6005142953503 929.278432995605 21.3055722604787 -12.4729558162739 33.7785280767526 16.5281108998036 -4.22966900512337 16.5281108998036 -6.15630083410035 636.721064236438 86.2220976571088 30.3608054271333 33.5517406759804 233.668689745914 101.097591367209 233.668689745914 111.109761265533 55.1462111063754 529.30423438417 655.280397232844
"599" 599 3050000 3550000 9.65654350374696 6.57299004895529 40.2007728915074 362.714224067669 17.8449933870281 1.52489609133047 16.3200972956976 7.2070747525541 10.6771416929889 14.3311723916892 5.59176905946128 1222.27914747399 135.386042901779 69.0985225829266 24.3691210577931 398.132498377226 219.922889698972 261.547170763439 351.266829088815 29.3203309525129 756.370407175288 1373.72732290734
"600" 600 3150000 3550000 9.41199699825233 6.84836283479698 39.9966662584494 380.805143029455 17.9665226337565 0.864516033908937 17.1020065998476 6.75782205268783 10.5755931169894 14.3261370565994 5.13262399325573 1176.76704462539 127.372966508385 69.5133287290685 21.9301983090542 374.627913181907 218.564658255131 250.139315328512 337.939196926424 50.7031554133047 727.129766616014 1260.99044937433
"601" 601 3250000 3550000 9.29471402544598 6.68662444593372 38.9586092539626 388.334718588811 17.867912083997 0.734070935764701 17.1338411482323 6.39680383498613 10.6021861362924 14.3028127154038 4.93087506632375 1116.16676236537 119.099320344854 67.5569668120348 20.17762551283 348.405443668962 211.36809701541 240.484377751367 318.816586963678 35.3062313638738 686.091348423616 1151.86184431806
"603" 603 3450000 3550000 8.32990896857096 6.7173444860641 37.4722485597442 417.355646427329 17.1221943092372 -0.774710299246786 17.8969046084839 5.36028400348578 10.0010282814186 13.6800771849779 3.5871934063632 1234.33376092244 136.94313632372 70.3820478735211 23.978195425463 402.242194940901 220.764413036308 256.437903649821 353.766451430959 27.5397878419684 722.991051005494 1281.87026927798
"604" 604 3550000 3550000 8.41967719217475 7.03145849053726 37.688801338695 433.392645194692 17.543995723887 -1.10804310242486 18.6520388263118 5.03963591981031 8.5834431262581 13.9732268091585 3.49707455109406 1031.50899644474 110.714094663132 61.5629240747617 19.2709613229127 324.335278541775 195.774317980566 226.686782865919 289.519255381585 41.9515064995878 558.258472177547 971.680863564321
"605" 605 3650000 3550000 8.78046741395161 7.05583099702079 37.3115930502334 440.68163481998 18.0037951925549 -0.901904827263173 18.905700019818 5.16448387102347 7.0691296924889 14.411909717017 3.79090586211725 728.302850509191 73.2101352457308 46.8500230610227 13.8921189428555 212.142106476667 153.901551017974 177.461616182223 191.502998728176 20.690638550026 359.810544036695 575.067281530644
"611" 611 4250000 3550000 8.33776679927314 6.44190469653025 28.9814353210601 591.265967433396 18.8854075362886 -3.26757711771894 22.1529846540075 9.75699677266876 3.99936064068433 15.717204101584 1.43013831304383 788.373606350124 88.1335983627883 42.0825359485153 23.9040947512922 253.479700586736 140.434365308092 208.800898643347 180.132324013524 26.918336868972 287.102021338448 497.932109005678
"612" 612 4350000 3550000 8.38046067293003 6.1734955121443 27.6324404616522 606.358651488945 19.0006735880595 -3.26790661017134 22.2685801982309 11.7900486521154 3.64452133249185 16.0049275976973 1.33545891956999 701.479874614285 75.5310033442128 38.0750586997062 21.1159173977859 215.296812157328 127.365272838567 194.287461840237 158.316320761481 33.6595850944596 278.306714797294 437.936799899718
"613" 613 4450000 3550000 8.42114245134026 5.6761128991576 25.3788034168989 625.840767033883 19.106697033376 -3.17262568563946 22.2793227190155 14.2006675860474 3.29331462633664 16.3280008305107 1.18694377572529 603.565274268881 65.1487668585313 32.6809868181044 20.3052356010357 182.983366109575 110.374820502383 175.418188878739 132.669587541284 23.6322117060983 294.167683996419 399.090052639461
"614" 614 4550000 3550000 8.096951470462 6.03649268950239 26.3042754611614 629.103241685458 19.0438252200351 -3.78958797475268 22.8334131947878 12.5860847925074 3.41363647552914 16.0512943740024 0.803599006152914 623.934476516063 68.0787111938795 34.3739996020063 20.8316762546174 193.362348454268 115.608890803349 177.851552084802 139.57897935135 15.1724831086029 330.550808780679 469.483034342994
"615" 615 4650000 3550000 7.99595679133923 6.4373689913039 26.6455124478061 655.09593627637 19.4499124557025 -4.65985456892062 24.1097670246231 12.7290299273553 3.55302374329389 16.2091673389928 0.248740689006765 660.090156796025 74.4647460417488 35.8127913442501 23.5159444705835 213.0538114138 118.729320083149 194.506068372704 144.103601258679 7.79910322384134 334.692454761929 488.234377260561
"616" 616 4750000 3550000 7.59236990589717 6.89356188416919 26.9247479756498 687.770193684359 19.4243668750581 -6.16507843601852 25.5894453110766 15.818121236452 2.45282109121941 16.0652195679954 -0.750620999397397 645.981396593261 76.2041467743958 31.514342343628 26.8289271510048 213.973273197974 106.255447091107 209.689876650987 127.158112869349 15.0459310212129 272.394343201807 412.858902698353
"617" 617 4850000 3550000 7.48923505516367 6.97387885366034 26.7589827807463 699.53668986326 19.4921631244884 -6.551406236942 26.0435693614304 15.9115620976649 2.11177228306402 16.1002510119459 -1.01040307320255 637.930609250883 76.479201998822 30.3121142607258 28.6927959949898 215.537936061514 101.40117777246 212.28422939328 122.765915668335 20.8526604764837 259.562507456314 398.706462209324
"618" 618 4950000 3550000 7.4539941681316 6.9952930664901 25.7877186182575 735.026335239332 19.9747006917486 -7.09762342557628 27.0723241173249 15.5488607578431 1.83893679271095 16.4881053678441 -1.52509858079892 684.268099399982 79.8820074322107 32.9196645642191 28.972803615856 230.267122998883 108.234894060458 225.324185524518 135.722743121872 29.0273526184935 294.968375527738 394.273610424377
"619" 619 5050000 3550000 7.14165336812907 7.30163108500121 25.4644481720471 773.886029763994 20.485425020475 -8.17429703249789 28.6597220529729 15.9454858984173 0.836672994288751 16.605004550834 -2.35790125512632 660.40912340607 79.9535266091177 31.2048518677034 29.9133291261568 227.074501338708 104.846728665831 223.55643289705 127.701130545567 49.0044761825311 312.103027050565 407.392460931174
"620" 620 5150000 3550000 6.77716946794365 7.64497829783604 25.3727541440983 799.709971691111 20.9426729771179 -9.19599145669847 30.1386644338164 16.4740375382061 -1.15201117792086 16.5364943507756 -3.04032880036431 614.196234435627 80.7487333990757 27.7086654375247 31.4798158711398 219.69608064076 97.9648979085279 219.17582651912 111.603819177273 57.8295589669836 317.652703287187 417.899822788865
"621" 621 5250000 3550000 6.30693195131508 7.79411888544432 25.1238361449707 814.660345093659 20.9680761889824 -10.0608512161652 31.0289274051476 16.1764834730589 -2.84791552504822 16.2431917846832 -3.72394327438789 623.619812886297 81.7139917938569 28.9413957048165 29.6954672220032 219.943078753969 102.804729724176 219.904670277241 113.748066259209 56.7867391331629 306.103571871905 409.671283918927
"622" 622 5350000 3550000 5.8513343506242 7.6742131293156 24.3556558900972 836.863397721433 20.6843608793419 -10.8321783303515 31.5165392096934 15.9618511658016 -3.65059449192037 16.0276580137554 -4.54463205960159 640.359836944523 81.1366230840984 32.2765419652645 28.1800325497126 222.843475142526 108.644258222029 222.805585699266 117.811604543056 55.8020067534822 280.736859956123 380.977166727988
"623" 623 5450000 3550000 5.74951729193611 7.60686909561124 23.5989749966482 865.05842554386 20.8019457976764 -11.4477516045879 32.2496974022643 16.2274459554194 -4.1095457202094 16.2274459554194 -5.07104019668132 634.925734162587 83.719348997542 33.2042377217622 30.366437159247 228.549473040324 107.767578173766 228.549473040324 114.179088016589 54.5222358967481 283.201547746302 370.492432815922
"624" 624 5550000 3550000 5.92639500837014 7.74865918595158 23.4330870718544 887.041138092556 21.3765290056104 -11.6926053660066 33.0691343716171 16.6482574656446 -4.14913446726616 16.6482574656446 -5.17673730606471 627.985880952373 87.8407906908555 32.7969732503448 32.7665124698842 232.671512677244 105.363603501548 232.671512677244 111.014629073515 53.8416929972306 329.079613610539 429.08103242853
"625" 625 5650000 3550000 5.99559879894644 7.81219610841586 23.2335387538136 903.642412548668 21.7895386768261 -11.8370716000813 33.6266102769074 16.9083758116231 -4.23148945251875 16.9083758116231 -5.28601925506274 619.21255848401 87.8035167171921 31.670831929083 33.1940464451175 229.692046444186 102.074240537411 229.692046444186 109.424924276589 54.6985604341914 369.109372423915 501.474844881873
"626" 626 5750000 3550000 5.88764053557846 7.87573161074972 23.1372823626322 922.695824831661 21.9739775707953 -12.0579149471531 34.0318925179484 17.0119711595581 -4.46382786857278 17.0119711595581 -5.57608947076037 616.768594656792 84.6080693649411 30.3815478935493 32.9470080338156 228.032728606807 100.176493807684 228.032728606807 110.037452463378 55.3692310695434 403.990438837042 564.32658924658
"631" 631 2950000 3450000 10.0251127629522 6.19882286157387 40.5956817826219 339.892940617107 17.6748076512842 2.4314371942286 15.2433704570555 7.08090499979357 11.8640126246734 14.4199468009488 6.29229852013287 1461.57552364877 171.141772932969 78.7712661332658 28.3722089466915 499.951223058825 251.814953246833 297.981608259782 448.831603119186 13.90421401426 632.010494453448 1123.65313267279
"632" 632 3050000 3450000 9.8590634935261 6.73942716761313 40.7624734353416 364.817437736725 18.1324811260473 1.61648372925778 16.5159973967895 6.95229334499327 11.6072978455024 14.5842296609203 5.82104375822814 1296.10454270854 148.107143325122 72.505406107456 25.5865440702465 430.925356772696 231.332282626875 264.707365803962 393.926479579121 40.4518691395702 610.697148367598 1053.17127857414
"633" 633 3150000 3450000 9.69530213532002 6.95471677266254 40.4737313322825 379.529842971127 18.3361085533522 1.16969638169989 17.1664121716523 6.71179466471936 11.4040473120905 14.620401688822 5.48030382167826 1114.64101726582 122.73973490971 65.7541131865725 22.2931653861317 356.148095153878 208.340326101532 232.295604154465 331.583148617534 52.1069492532854 578.837234603097 934.829278515964
"634" 634 3250000 3450000 9.62862634149144 6.79001879777772 39.7873112301828 380.983337817213 18.2552120541879 1.2175478132472 17.0376642409407 6.54537960338633 11.3439127807087 14.5698662896189 5.39936795165852 1012.55123492768 108.913196592371 61.7427284964181 20.4400732622515 316.259197860621 194.892252405182 216.278953176371 296.533132736802 26.4347554128267 554.127185596451 854.577925104017
"635" 635 3350000 3450000 8.94196928143699 6.50077456120834 37.569165832464 398.37395854522 17.418773277053 0.159074414667779 17.2596988623852 6.43818044718617 11.0372441493462 14.0257847194625 4.45489923477355 1116.37412639644 126.531590419239 64.4238173682136 22.8225838435883 364.167225019235 206.141103979762 237.090871000143 314.878325942723 12.0763602390263 569.242535561127 960.901076254744
